date,gamePk,status,homeTeam,awayTeam,homeScore,awayScore,venueName,homeStartingPitcherId,homeStartingPitcherName,awayStartingPitcherId,awayStartingPitcherName
2023-09-09,716660,Final,CHC,AZ,2,3,Wrigley Field,,Justin Steele,,Merrill Kelly
2023-09-09,716661,Final,TOR,KC,5,1,Rogers Centre,,Kevin Gausman,,James McArthur
2023-09-09,716662,Final,WSH,LAD,7,6,Nationals Park,,Jake Irvin,,Bobby Miller
2023-09-09,716656,Final,TB,SEA,7,5,Tropicana Field,,Aaron Civale,,Trent Thornton
2023-09-09,716664,Final,BOS,BAL,12,13,Fenway Park,,Chris Sale,,Jack Flaherty
2023-09-09,716653,Final,PHI,MIA,8,4,Citizens Bank Park,,Aaron Nola,,Johnny Cueto
2023-09-09,716658,Final,DET,CWS,3,1,Comerica Park,,Tarik Skubal,,José Ureña
2023-09-09,716655,Final,CIN,STL,3,4,Great American Ball Park,,Carson Spiers,,Zack Thompson
2023-09-09,716657,Final,TEX,ATH,3,2,Globe Life Field,,Nathan Eovaldi,,Sean Newcomb
2023-09-09,716649,Final,HOU,SD,7,5,Minute Maid Park,,Cristian Javier,,Seth Lugo
2023-09-09,716651,Final,ATL,PIT,4,8,Truist Park,,Dylan Dodd,,Johan Oviedo
2023-09-09,716663,Final,SF,COL,9,1,Oracle Park,,Logan Webb,,Chase Anderson
2023-09-09,716650,Final,LAA,CLE,6,2,Angel Stadium,,Tyler Anderson,,Lucas Giolito
2023-09-10,716643,Final,PHI,MIA,4,5,Citizens Bank Park,,Ranger Suárez,,Steven Okert
2023-09-10,716645,Final,TB,SEA,6,3,Tropicana Field,,Zach Eflin,,Bryce Miller
2023-09-10,716648,Final,DET,CWS,3,2,Comerica Park,,Sawyer Gipson-Long,,Jesse Scholtens
2023-09-10,716652,Final,BOS,BAL,7,3,Fenway Park,,Brayan Bello,,Grayson Rodriguez
2023-09-10,716647,Final,WSH,LAD,3,7,Nationals Park,,Trevor Williams,,Ryan Yarbrough
2023-09-10,716644,Final,ATL,PIT,5,2,Truist Park,,Allan Winans,,Luis Ortiz
2023-09-10,716646,Final,NYY,MIL,4,3,Yankee Stadium,,Gerrit Cole,,Corbin Burnes
2023-09-10,716641,Final,TOR,KC,5,2,Rogers Centre,,José Berríos,,Cole Ragans
2023-09-10,716642,Final,CIN,STL,7,1,Great American Ball Park,,Hunter Greene,,Miles Mikolas
2023-09-10,716640,Final,HOU,SD,12,2,Minute Maid Park,,J.P. France,,Matt Waldron
2023-09-10,716639,Final,MIN,NYM,0,2,Target Field,,Pablo López,,Tylor Megill
2023-09-10,716638,Final,CHC,AZ,5,2,Wrigley Field,,Kyle Hendricks,,Brandon Pfaadt
2023-09-10,716637,Final,TEX,ATH,9,4,Globe Life Field,,Jon Gray,,Luis Medina
2023-09-10,716633,Final,LAA,CLE,2,1,Angel Stadium,,Kenny Rosenberg,,Tanner Bibee
2023-09-10,716634,Final,SF,COL,6,3,Oracle Park,,Keaton Winn,,Peter Lambert
2023-09-11,717664,Final,PHI,ATL,8,10,Citizens Bank Park,,Taijuan Walker,,Charlie Morton
2023-09-11,716590,Final,PHI,ATL,7,5,Citizens Bank Park,,Michael Lorenzen,,Kyle Wright
2023-09-11,716635,Final,PIT,WSH,2,6,PNC Park,,Andre Jackson,,Patrick Corbin
2023-09-11,716636,Final,BAL,STL,11,5,Oriole Park at Camden Yards,,Dean Kremer,,Dakota Hudson
2023-09-11,716630,Final,TOR,TEX,4,10,Rogers Centre,,Chris Bassitt,,Dane Dunning
2023-09-11,716627,Final,NYM,AZ,3,4,Citi Field,,Jose Quintana,,Zach Davies
2023-09-11,716629,Final,MIN,TB,4,7,Target Field,,Sonny Gray,,Tyler Glasnow
2023-09-11,716626,Final,MIL,MIA,12,0,American Family Field,,Brandon Woodruff,,Jesús Luzardo
2023-09-11,716624,Final,HOU,ATH,0,4,Minute Maid Park,,Framber Valdez,,Mason Miller
2023-09-11,716625,Final,COL,CHC,4,5,Coors Field,,Kyle Freeland,,Jordan Wicks
2023-09-11,716623,Final,SEA,LAA,5,8,T-Mobile Park,,Logan Gilbert,,Reid Detmers
2023-09-11,716632,Final,SF,CLE,5,4,Oracle Park,,Alex Cobb,,Gavin Williams
2023-09-11,716622,Final,LAD,SD,8,11,Dodger Stadium,,Gavin Stone,,Pedro Avila
2023-09-12,716628,Final,BOS,NYY,2,3,Fenway Park,,Nick Pivetta,,Randy Vásquez
2023-09-12,716612,Final,BOS,NYY,1,4,Fenway Park,,Kutter Crawford,,Carlos Rodón
2023-09-12,716611,Final,CWS,KC,6,2,Guaranteed Rate Field,,Dylan Cease,,Brady Singer
2023-09-12,716631,Final,CWS,KC,10,11,Guaranteed Rate Field,,Touki Toussaint,,Jordan Lyles
2023-09-12,716620,Final,PIT,WSH,5,1,PNC Park,,Bailey Falter,,Joan Adon
2023-09-12,716621,Final,BAL,STL,2,5,Oriole Park at Camden Yards,,John Means,,Adam Wainwright
2023-09-12,716617,Final,DET,CIN,5,6,Comerica Park,,Joey Wentz,,Brandon Williamson
2023-09-12,716618,Final,PHI,ATL,6,7,Citizens Bank Park,,Zack Wheeler,,Max Fried
2023-09-12,716616,Final,TOR,TEX,3,6,Rogers Centre,,Hyun Jin Ryu,,Max Scherzer
2023-09-12,716615,Final,NYM,AZ,7,4,Citi Field,,José Buttó,,Ryne Nelson
2023-09-12,716613,Final,MIN,TB,3,2,Target Field,,Joe Ryan,,Zack Littell
2023-09-12,716610,Final,MIL,MIA,3,1,American Family Field,,Freddy Peralta,,JT Chargois
2023-09-12,716614,Final,HOU,ATH,2,6,Minute Maid Park,,Justin Verlander,,JP Sears
2023-09-12,716609,Final,COL,CHC,6,4,Coors Field,,Chris Flexen,,Javier Assad
2023-09-12,716606,Final,SEA,LAA,8,0,T-Mobile Park,,Bryan Woo,,Patrick Sandoval
2023-09-12,716619,Final,SF,CLE,1,3,Oracle Park,,Sean Manaea,,Cal Quantrill
2023-09-12,716608,Final,LAD,SD,11,2,Dodger Stadium,,Lance Lynn,,Michael Wacha
2023-09-13,716607,Final,MIN,TB,4,5,Target Field,,Dallas Keuchel,,Taj Bradley
2023-09-13,716599,Final,COL,CHC,7,3,Coors Field,,Ty Blach,,Jameson Taillon
2023-09-13,716605,Final,SF,CLE,6,5,Oracle Park,,Kyle Harrison,,Logan Allen
2023-09-13,716602,Final,SEA,LAA,3,2,T-Mobile Park,,Luis Castillo,,Andrew Wantz
2023-09-13,716600,Final,PIT,WSH,7,6,PNC Park,,Colin Selby,,Jackson Rutledge
2023-09-13,716604,Final,BAL,STL,0,1,Oriole Park at Camden Yards,,Kyle Gibson,,Drew Rom
2023-09-13,716601,Final,DET,CIN,3,4,Comerica Park,,Eduardo Rodriguez,,Connor Phillips
2023-09-13,716603,Final,PHI,ATL,1,4,Citizens Bank Park,,Cristopher Sánchez,,Spencer Strider
2023-09-13,716594,Final,TOR,TEX,0,10,Rogers Centre,,Yusei Kikuchi,,Jordan Montgomery
2023-09-13,716595,Final,NYM,AZ,7,1,Citi Field,,Joey Lucchesi,,Zac Gallen
2023-09-13,716596,Final,HOU,ATH,6,2,Minute Maid Park,,Hunter Brown,,Paul Blackburn
2023-09-13,716598,Final,CWS,KC,1,7,Guaranteed Rate Field,,Mike Clevinger,,Steven Cruz
2023-09-13,716592,Final,MIL,MIA,0,2,American Family Field,,Trevor Megill,,Braxton Garrett
2023-09-13,716589,Final,LAD,SD,1,6,Dodger Stadium,,Ryan Pepiot,,Blake Snell
2023-09-14,716591,Final,PIT,WSH,2,0,PNC Park,,Mitch Keller,,Josiah Gray
2023-09-14,716584,Final,DET,CIN,8,2,Comerica Park,,Reese Olson,,Derek Law
2023-09-14,716597,Final,BOS,NYY,5,0,Fenway Park,,Tanner Houck,,Michael King
2023-09-14,716593,Final,BOS,NYY,5,8,Fenway Park,,Nick Robertson,,Clarke Schmidt
2023-09-14,716585,Final,MIL,MIA,4,2,American Family Field,,Adrian Houser,,Eury Pérez
2023-09-14,716588,Final,NYM,AZ,11,1,Citi Field,,Kodai Senga,,Merrill Kelly
2023-09-14,716587,Final,TOR,TEX,2,9,Rogers Centre,,Kevin Gausman,,Nathan Eovaldi
2023-09-14,716586,Final,BAL,TB,3,4,Oriole Park at Camden Yards,,Kyle Bradish,,Aaron Civale
2023-09-14,716580,Final,CWS,MIN,2,10,Guaranteed Rate Field,,José Ureña,,Kenta Maeda
2023-09-15,716579,Final,PIT,NYY,5,7,PNC Park,,Johan Oviedo,,Gerrit Cole
2023-09-15,716582,Final,MIA,ATL,9,6,loanDepot park,,Johnny Cueto,,Bryce Elder
2023-09-15,716583,Final,BAL,TB,1,7,Oriole Park at Camden Yards,,Jack Flaherty,,Zach Eflin
2023-09-15,716576,Final,TOR,BOS,3,0,Rogers Centre,,José Berríos,,Brayan Bello
2023-09-15,716574,Final,NYM,CIN,3,5,Citi Field,,David Peterson,,Hunter Greene
2023-09-15,716575,Final,CLE,TEX,12,3,Progressive Field,,Lucas Giolito,,Jon Gray
2023-09-15,716573,Final,CWS,MIN,2,10,Guaranteed Rate Field,,Jesse Scholtens,,Bailey Ober
2023-09-15,716577,Final,KC,HOU,4,2,Kauffman Stadium,,Zack Greinke,,Cristian Javier
2023-09-15,716578,Final,MIL,WSH,5,3,American Family Field,,Wade Miley,,Jake Irvin
2023-09-15,716572,Final,STL,PHI,4,5,Busch Stadium,,Zack Thompson,,Aaron Nola
2023-09-15,716571,Final,COL,SF,3,2,Coors Field,,Chase Anderson,,Logan Webb
2023-09-15,716570,Final,LAA,DET,2,11,Angel Stadium,,Griffin Canning,,Tarik Skubal
2023-09-15,716567,Final,AZ,CHC,6,4,Chase Field,,Brandon Pfaadt,,Justin Steele
2023-09-15,716569,Final,ATH,SD,3,8,Oakland Coliseum,,Sean Newcomb,,Seth Lugo
2023-09-15,716568,Final,SEA,LAD,3,6,T-Mobile Park,,George Kirby,,Bobby Miller
2023-09-16,716581,Final,COL,SF,9,5,Coors Field,,Brent Suter,,Keaton Winn
2023-09-16,716550,Final,COL,SF,5,2,Coors Field,,Kyle Freeland,,Scott Alexander
2023-09-16,716566,Final,TOR,BOS,4,3,Rogers Centre,,Chris Bassitt,,Chris Sale
2023-09-16,716564,Final,ATH,SD,2,5,Oakland Coliseum,,Mason Miller,,Matt Waldron
2023-09-16,716565,Final,MIA,ATL,11,5,loanDepot park,,Bryan Hoeing,,Jared Shuster
2023-09-16,716562,Final,CLE,TEX,2,1,Progressive Field,,Tanner Bibee,,Dane Dunning
2023-09-16,716563,Final,PIT,NYY,3,6,PNC Park,,Luis Ortiz,,Luke Weaver
2023-09-16,716561,Final,BAL,TB,8,0,Oriole Park at Camden Yards,,Grayson Rodriguez,,Tyler Glasnow
2023-09-16,716560,Final,KC,HOU,10,8,Kauffman Stadium,,Cole Ragans,,J.P. France
2023-09-16,716555,Final,NYM,CIN,2,3,Citi Field,,Tylor Megill,,Andrew Abbott
2023-09-16,716556,Final,CWS,MIN,7,6,Guaranteed Rate Field,,Touki Toussaint,,Pablo López
2023-09-16,716559,Final,MIL,WSH,9,5,American Family Field,,Corbin Burnes,,Trevor Williams
2023-09-16,716557,Final,STL,PHI,1,6,Busch Stadium,,Miles Mikolas,,Ranger Suárez
2023-09-16,716558,Final,AZ,CHC,7,6,Chase Field,,Zach Davies,,Kyle Hendricks
2023-09-16,716554,Final,LAA,DET,4,5,Angel Stadium,,Tyler Anderson,,Sawyer Gipson-Long
2023-09-16,716552,Final,SEA,LAD,2,6,T-Mobile Park,,Bryce Miller,,Clayton Kershaw
2023-09-17,716553,Final,BAL,TB,5,4,Oriole Park at Camden Yards,,Dean Kremer,,Zack Littell
2023-09-17,716551,Final,PIT,NYY,3,2,PNC Park,,Colin Selby,,Carlos Rodón
2023-09-17,716548,Final,TOR,BOS,3,2,Rogers Centre,,Hyun Jin Ryu,,Nick Pivetta
2023-09-17,716545,Final,NYM,CIN,8,4,Citi Field,,Jose Quintana,,Brandon Williamson
2023-09-17,716549,Final,CLE,TEX,9,2,Progressive Field,,Gavin Williams,,Cody Bradford
2023-09-17,716546,Final,MIA,ATL,16,2,loanDepot park,,Jesús Luzardo,,Charlie Morton
2023-09-17,716547,Final,KC,HOU,1,7,Kauffman Stadium,,Jordan Lyles,,Framber Valdez
2023-09-17,716542,Final,CWS,MIN,0,4,Guaranteed Rate Field,,Dylan Cease,,Sonny Gray
2023-09-17,716543,Final,MIL,WSH,1,2,American Family Field,,Brandon Woodruff,,Patrick Corbin
2023-09-17,716541,Final,STL,PHI,6,5,Busch Stadium,,Dakota Hudson,,Taijuan Walker
2023-09-17,716540,Final,COL,SF,10,11,Coors Field,,Chris Flexen,,Sean Manaea
2023-09-17,716544,Final,LAA,DET,3,5,Angel Stadium,,Jimmy Herget,,Miguel Díaz
2023-09-17,716538,Final,ATH,SD,1,10,Oakland Coliseum,,Joe Boyle,,Nick Martinez
2023-09-17,716537,Final,SEA,LAD,1,6,T-Mobile Park,,Logan Gilbert,,Shelby Miller
2023-09-17,716536,Final,AZ,CHC,6,2,Chase Field,,Ryne Nelson,,Jordan Wicks
2023-09-18,716529,Final,KC,CLE,6,4,Kauffman Stadium,,Brady Singer,,Cal Quantrill
2023-09-18,716534,Final,CIN,MIN,7,3,Great American Ball Park,,Connor Phillips,,Joe Ryan
2023-09-18,716535,Final,MIA,NYM,1,2,loanDepot park,,Edward Cabrera,,José Buttó
2023-09-18,716539,Final,WSH,CWS,1,6,Nationals Park,,Joan Adon,,Mike Clevinger
2023-09-18,716532,Final,ATL,PHI,1,7,Truist Park,,Kyle Wright,,Zack Wheeler
2023-09-18,716531,Final,STL,MIL,1,0,Busch Stadium,,Adam Wainwright,,Freddy Peralta
2023-09-18,716533,Final,TEX,BOS,2,4,Globe Life Field,,Jordan Montgomery,,Kutter Crawford
2023-09-18,716530,Final,HOU,BAL,7,8,Minute Maid Park,,Justin Verlander,,John Means
2023-09-18,716526,Final,SD,COL,11,9,Petco Park,,Michael Wacha,,Ty Blach
2023-09-18,716527,Final,ATH,SEA,0,5,Oakland Coliseum,,JP Sears,,Bryan Woo
2023-09-18,716528,Final,LAD,DET,8,3,Dodger Stadium,,Lance Lynn,,Eduardo Rodriguez
2023-09-19,716524,Final,TB,LAA,6,2,Tropicana Field,,Taj Bradley,,Patrick Sandoval
2023-09-19,716522,Final,CIN,MIN,0,7,Great American Ball Park,,Fernando Cruz,,Kenta Maeda
2023-09-19,716523,Final,MIA,NYM,4,3,loanDepot park,,Braxton Garrett,,Joey Lucchesi
2023-09-19,716525,Final,WSH,CWS,4,3,Nationals Park,,Jackson Rutledge,,José Ureña
2023-09-19,716520,Final,NYY,TOR,1,7,Yankee Stadium,,Clarke Schmidt,,Yusei Kikuchi
2023-09-19,716521,Final,ATL,PHI,9,3,Truist Park,,Spencer Strider,,Cristopher Sánchez
2023-09-19,716517,Final,KC,CLE,7,6,Kauffman Stadium,,Steven Cruz,,Logan Allen
2023-09-19,716518,Final,CHC,PIT,14,1,Wrigley Field,,Javier Assad,,Bailey Falter
2023-09-19,716515,Final,STL,MIL,3,7,Busch Stadium,,Drew Rom,,Trevor Megill
2023-09-19,716519,Final,TEX,BOS,6,4,Globe Life Field,,Nathan Eovaldi,,Tanner Houck
2023-09-19,716514,Final,HOU,BAL,5,9,Minute Maid Park,,Hunter Brown,,Kyle Gibson
2023-09-19,716516,Final,SD,COL,2,0,Petco Park,,Blake Snell,,Ryan Feltner
2023-09-19,716512,Final,ATH,SEA,2,7,Oakland Coliseum,,Paul Blackburn,,Luis Castillo
2023-09-19,716511,Final,AZ,SF,8,4,Chase Field,,Zac Gallen,,Alex Cobb
2023-09-19,716510,Final,LAD,DET,3,2,Dodger Stadium,,Caleb Ferguson,,Miguel Díaz
2023-09-20,716509,Final,ATL,PHI,5,6,Truist Park,,Bryce Elder,,Aaron Nola
2023-09-20,716506,Final,CIN,MIN,3,5,Great American Ball Park,,Hunter Greene,,Bailey Ober
2023-09-20,716513,Final,WSH,CWS,13,3,Nationals Park,,Josiah Gray,,Michael Kopech
2023-09-20,716507,Final,TEX,BOS,15,5,Globe Life Field,,Jon Gray,,Brayan Bello
2023-09-20,716508,Final,HOU,BAL,2,1,Minute Maid Park,,Cristian Javier,,Kyle Bradish
2023-09-20,716505,Final,KC,CLE,6,2,Kauffman Stadium,,Zack Greinke,,Lucas Giolito
2023-09-20,716504,Final,ATH,SEA,3,6,Oakland Coliseum,,Joey Estes,,George Kirby
2023-09-20,716499,Final,AZ,SF,7,1,Chase Field,,Merrill Kelly,,Logan Webb
2023-09-20,716500,Final,SD,COL,3,2,Petco Park,,Seth Lugo,,Chase Anderson
2023-09-20,716501,Final,TB,LAA,3,8,Tropicana Field,,Aaron Civale,,Reid Detmers
2023-09-20,716503,Final,MIA,NYM,3,8,loanDepot park,,Eury Pérez,,Kodai Senga
2023-09-20,716502,Final,NYY,TOR,1,6,Yankee Stadium,,Michael King,,Kevin Gausman
2023-09-20,716497,Final,CHC,PIT,7,13,Wrigley Field,,Justin Steele,,Mitch Keller
2023-09-20,716495,Final,STL,MIL,2,8,Busch Stadium,,Zack Thompson,,Adrian Houser
2023-09-20,716494,Final,LAD,DET,2,4,Dodger Stadium,,Bobby Miller,,Reese Olson
2023-09-21,716498,Final,TB,LAA,5,4,Tropicana Field,,Zach Eflin,,Griffin Canning
2023-09-21,716491,Final,STL,MIL,0,6,Busch Stadium,,Miles Mikolas,,Wade Miley
2023-09-21,716496,Final,WSH,ATL,3,10,Nationals Park,,Jake Irvin,,Max Fried
2023-09-21,716492,Final,NYY,TOR,5,3,Yankee Stadium,,Gerrit Cole,,José Berríos
2023-09-21,716489,Final,CLE,BAL,5,2,Progressive Field,,Hunter Gaddis,,Grayson Rodriguez
2023-09-21,716490,Final,PHI,NYM,5,4,Citizens Bank Park,,Ranger Suárez,,David Peterson
2023-09-21,716493,Final,CHC,PIT,6,8,Wrigley Field,,Kyle Hendricks,,Johan Oviedo
2023-09-21,716488,Final,ATH,DET,3,7,Oakland Coliseum,,Luis Medina,,Tarik Skubal
2023-09-21,716484,Final,LAD,SF,7,2,Dodger Stadium,,Emmet Sheehan,,Kyle Harrison
2023-09-22,716486,Final,CHC,COL,6,0,Wrigley Field,,Jameson Taillon,,Noah Davis
2023-09-22,716487,Final,CIN,PIT,5,7,Great American Ball Park,,Andrew Abbott,,Andre Jackson
2023-09-22,716479,Final,TB,TOR,2,6,Tropicana Field,,Tyler Glasnow,,Chris Bassitt
2023-09-22,716482,Final,MIA,MIL,1,16,loanDepot park,,JT Chargois,,Corbin Burnes
2023-09-22,716481,Final,PHI,NYM,5,4,Citizens Bank Park,,Taijuan Walker,,Tylor Megill
2023-09-22,716485,Final,WSH,ATL,6,9,Nationals Park,,Patrick Corbin,,Charlie Morton
2023-09-22,716480,Final,NYY,AZ,7,1,Yankee Stadium,,Luke Weaver,,Brandon Pfaadt
2023-09-22,716483,Final,CLE,BAL,9,8,Progressive Field,,Shane Bieber,,Dean Kremer
2023-09-22,716478,Final,BOS,CWS,3,2,Fenway Park,,Chris Sale,,Touki Toussaint
2023-09-22,716477,Final,TEX,SEA,8,5,Globe Life Field,,Dane Dunning,,Bryce Miller
2023-09-22,716473,Final,HOU,KC,5,7,Minute Maid Park,,Framber Valdez,,Cole Ragans
2023-09-22,716475,Final,MIN,LAA,8,6,Target Field,,Pablo López,,José Suarez
2023-09-22,716472,Final,ATH,DET,8,2,Oakland Coliseum,,Ken Waldichuk,,Sawyer Gipson-Long
2023-09-22,716476,Final,SD,STL,4,2,Petco Park,,Matt Waldron,,Dakota Hudson
2023-09-22,716474,Final,LAD,SF,1,5,Dodger Stadium,,Caleb Ferguson,,Sean Manaea
2023-09-23,716465,Final,MIN,LAA,0,1,Target Field,,Sonny Gray,,Kenny Rosenberg
2023-09-23,716469,Final,CHC,COL,6,3,Wrigley Field,,Marcus Stroman,,Chris Flexen
2023-09-23,716466,Final,PHI,NYM,7,5,Citizens Bank Park,,Zack Wheeler,,Jose Quintana
2023-09-23,716470,Final,ATH,DET,4,1,Oakland Coliseum,,Joe Boyle,,Miguel Díaz
2023-09-23,716463,Final,TB,TOR,7,6,Tropicana Field,,Zack Littell,,Hyun Jin Ryu
2023-09-23,716468,Final,BOS,CWS,0,1,Fenway Park,,Nick Pivetta,,Dylan Cease
2023-09-23,716460,Final,MIA,MIL,5,4,loanDepot park,,Jesús Luzardo,,Brandon Woodruff
2023-09-23,716464,Final,CLE,BAL,1,2,Progressive Field,,Cal Quantrill,,John Means
2023-09-23,716462,Final,CIN,PIT,12,13,Great American Ball Park,,Connor Phillips,,Bailey Falter
2023-09-23,716461,Final,TEX,SEA,2,0,Globe Life Field,,Jordan Montgomery,,Logan Gilbert
2023-09-23,716455,Final,HOU,KC,2,3,Minute Maid Park,,J.P. France,,Jordan Lyles
2023-09-23,716457,Final,SD,STL,2,5,Petco Park,,Nick Martinez,,Jake Woodford
2023-09-23,716456,Final,LAD,SF,7,0,Dodger Stadium,,Clayton Kershaw,,John Brebbia
2023-09-24,716452,Final,TB,TOR,5,9,Tropicana Field,,Taj Bradley,,Yusei Kikuchi
2023-09-24,716459,Final,WSH,ATL,3,2,Nationals Park,,Jackson Rutledge,,Allan Winans
2023-09-24,716467,Final,WSH,ATL,5,8,Nationals Park,,Joan Adon,,Spencer Strider
2023-09-24,716458,Final,NYY,AZ,1,7,Yankee Stadium,,Carlos Rodón,,Zac Gallen
2023-09-24,716450,Final,CLE,BAL,1,5,Progressive Field,,Triston McKenzie,,Kyle Gibson
2023-09-24,716451,Final,CIN,PIT,4,2,Great American Ball Park,,Brandon Williamson,,Quinn Priester
2023-09-24,716447,Final,MIA,MIL,6,1,loanDepot park,,Edward Cabrera,,Freddy Peralta
2023-09-24,716448,Final,HOU,KC,5,6,Minute Maid Park,,Hunter Brown,,Steven Cruz
2023-09-24,716445,Final,MIN,LAA,9,3,Target Field,,Joe Ryan,,Andrew Wantz
2023-09-24,716449,Final,CHC,COL,4,3,Wrigley Field,,Jordan Wicks,,Ty Blach
2023-09-24,716446,Final,TEX,SEA,9,8,Globe Life Field,,Nathan Eovaldi,,Bryan Woo
2023-09-24,716442,Final,ATH,DET,0,2,Oakland Coliseum,,JP Sears,,Eduardo Rodriguez
2023-09-24,716444,Final,SD,STL,12,2,Petco Park,,Michael Wacha,,Drew Rom
2023-09-24,716454,Final,PHI,NYM,5,2,Citizens Bank Park,,Cristopher Sánchez,,José Buttó
2023-09-24,716439,Final,LAD,SF,3,2,Dodger Stadium,,Lance Lynn,,Ryan Walker
2023-09-25,716471,Final,NYY,AZ,6,4,Yankee Stadium,,Clarke Schmidt,,Merrill Kelly
2023-09-25,716440,Final,LAA,TEX,1,5,Angel Stadium,,Patrick Sandoval,,Jon Gray
2023-09-25,716436,Final,SEA,HOU,1,5,T-Mobile Park,,Luis Castillo,,Justin Verlander
2023-09-25,716441,Final,SF,SD,2,1,Oracle Park,,Logan Webb,,Blake Snell
2023-09-26,716438,Final,COL,LAD,4,1,Coors Field,,Chase Anderson,,Caleb Ferguson
2023-09-26,716424,Final,COL,LAD,2,11,Coors Field,,Ryan Feltner,,Bobby Miller
2023-09-26,716435,Final,CLE,CIN,7,11,Progressive Field,,Lucas Giolito,,Hunter Greene
2023-09-26,716434,Final,BAL,WSH,1,0,Oriole Park at Camden Yards,,Kyle Bradish,,Josiah Gray
2023-09-26,716433,Final,DET,KC,6,3,Comerica Park,,Reese Olson,,Zack Greinke
2023-09-26,716432,Final,PHI,PIT,3,2,Citizens Bank Park,,Aaron Nola,,Mitch Keller
2023-09-26,716431,Final,TOR,NYY,0,2,Rogers Centre,,Kevin Gausman,,Michael King
2023-09-26,716428,Final,BOS,TB,7,9,Fenway Park,,Tanner Houck,,Zach Eflin
2023-09-26,716429,Final,ATL,CHC,7,6,Truist Park,,Bryce Elder,,Justin Steele
2023-09-26,716421,Final,MIN,ATH,11,3,Target Field,,Bailey Ober,,Paul Blackburn
2023-09-26,716427,Final,CWS,AZ,4,15,Guaranteed Rate Field,,José Ureña,,Zach Davies
2023-09-26,716423,Final,MIL,STL,1,4,American Family Field,,Adrian Houser,,Miles Mikolas
2023-09-26,716422,Final,LAA,TEX,9,3,Angel Stadium,,Reid Detmers,,Cody Bradford
2023-09-26,716437,Final,SF,SD,0,4,Oracle Park,,John Brebbia,,Seth Lugo
2023-09-26,716425,Final,SEA,HOU,6,2,T-Mobile Park,,George Kirby,,Cristian Javier
2023-09-27,716417,Final,CWS,AZ,0,3,Guaranteed Rate Field,,Luis Patiño,,Brandon Pfaadt
2023-09-27,716411,Final,NYM,MIA,11,2,Citi Field,,Joey Lucchesi,,Braxton Garrett
2023-09-27,716430,Final,NYM,MIA,2,4,Citi Field,,Kodai Senga,,Johnny Cueto
2023-09-27,716418,Final,CLE,CIN,4,3,Progressive Field,,Shane Bieber,,Andrew Abbott
2023-09-27,716419,Final,BOS,TB,0,5,Fenway Park,,Brayan Bello,,Tyler Glasnow
2023-09-27,716416,Final,BAL,WSH,5,1,Oriole Park at Camden Yards,,Grayson Rodriguez,,Patrick Corbin
2023-09-27,716414,Final,DET,KC,8,0,Comerica Park,,Tarik Skubal,,Jonathan Bowlan
2023-09-27,716415,Final,PHI,PIT,7,6,Citizens Bank Park,,Ranger Suárez,,Johan Oviedo
2023-09-27,716413,Final,TOR,NYY,0,6,Rogers Centre,,José Berríos,,Gerrit Cole
2023-09-27,716412,Final,ATL,CHC,6,5,Truist Park,,Darius Vines,,Jameson Taillon
2023-09-27,716410,Final,MIN,ATH,6,4,Target Field,,Pablo López,,Joey Estes
2023-09-27,716408,Final,MIL,STL,3,2,American Family Field,,Wade Miley,,Zack Thompson
2023-09-27,716406,Final,COL,LAD,2,8,Coors Field,,Noah Davis,,Emmet Sheehan
2023-09-27,716420,Final,LAA,TEX,0,5,Angel Stadium,,Griffin Canning,,Dane Dunning
2023-09-27,716407,Final,SEA,HOU,3,8,T-Mobile Park,,Bryce Miller,,Framber Valdez
2023-09-27,716426,Final,SF,SD,2,5,Oracle Park,,Sean Manaea,,Matt Waldron
2023-09-28,716414,Final,DET,KC,8,0,Comerica Park,,Tarik Skubal,,Jonathan Bowlan
2023-09-28,716400,Final,MIN,ATH,1,2,Target Field,,Sonny Gray,,Luis Medina
2023-09-28,716443,Final,CWS,AZ,3,1,Guaranteed Rate Field,,Touki Toussaint,,Bryce Jarvis
2023-09-28,716401,Final,DET,KC,7,3,Comerica Park,,Sawyer Gipson-Long,,Cole Ragans
2023-09-28,716396,Final,MIL,STL,3,0,American Family Field,,Corbin Burnes,,Dakota Hudson
2023-09-28,716409,Final,PHI,PIT,2,3,Citizens Bank Park,,Zack Wheeler,,Luis Ortiz
2023-09-28,716402,Final,BAL,BOS,2,0,Oriole Park at Camden Yards,,Dean Kremer,,Chris Sale
2023-09-28,716403,Final,TOR,NYY,6,0,Rogers Centre,,Chris Bassitt,,Luke Weaver
2023-09-28,716399,Final,ATL,CHC,5,3,Truist Park,,AJ Smith-Shawver,,Marcus Stroman
2023-09-28,716405,Final,COL,LAD,14,5,Coors Field,,Chris Flexen,,Ryan Yarbrough
2023-09-28,716397,Final,SEA,TEX,3,2,T-Mobile Park,,Logan Gilbert,,Jordan Montgomery
2023-09-29,716398,Final,PIT,MIA,3,4,PNC Park,,Osvaldo Bido,,Edward Cabrera
2023-09-29,716395,Final,DET,CLE,5,7,Comerica Park,,Joey Wentz,,Cal Quantrill
2023-09-29,716390,Final,BAL,BOS,0,3,Oriole Park at Camden Yards,,John Means,,Nick Pivetta
2023-09-29,716392,Final,TOR,TB,11,4,Rogers Centre,,Yusei Kikuchi,,Aaron Civale
2023-09-29,716394,Final,ATL,WSH,6,10,Truist Park,,Allan Winans,,Trevor Williams
